label,tweet,label_mapped
sad,magical girl saya memiliki pengalaman yang sama beberapa tahun yang lalu laptop baru tiba dengan komponen yang rusak dan kemudian meninggal dalam waktu satu tahun tidak pernah lagi,Sadness
sad,melihat orang yang gak bersalah disakiti bikin aku kehilangan kepercayaan pada keadilan,Sadness
sad,saya merasa itu adalah sifat manusia yang paling tragis,Sadness
sad,kecewa sekali tidak sesuai descripsi ukuran yard boong banget sangat tipis sekali,Sadness
sad,aku harus melakukan apa yang harus kulakukan aku merasa seperti anak kecil yang dihukum oleh ibunya karena kesalahan yang telah diperbuatnya,Sadness
sad,mengapa aio inspiron saya yang hampir baru tetap membeku dan mematikan sendiri jadi tidak efisien dan frustasi semua pemutakhiran terpasang menyesal atas pembelian ini sayangnya,Sadness
sad,barang di trima dlm keadaan lecek sperti itu pesen lembar dlm keadaan melitut di bungkus bareng dgn list pesenan sya kecewa banged not rekomend seller,Sadness
sad,saya juga terkadang merasa bahwa saya kehilangan banyak hal karena seringnya saya harus meninggalkan suatu tempat lebih awal untuk mengantar seseorang pulang,Sadness
sad,saya merasakan di dalam wajah saya berjerawat sangat parah saya mengalami ruam di kelopak mata saya yang membuatnya merah dan terkelupas terima kasih bahan kimia kolam renang yang keras dan mulut saya saya pikir mengalami semacam reaksi alergi terhadap sesuatu yang saya makan,Sadness
sad,aku merasa bodoh tapi bahagia,Sadness
sad,barang tidak sesuai pesanan tempat penyimpan hp nya tidak ada kecewa,Sadness
sad,pacar saya yang telah menghabiskan waktu berbulan bulan di luar negeri memutuskan hubungan kami melalui surat,Sadness
sad,aku merasa seperti aku menghadapi sendirian cintaku dia telah pergi,Sadness
sad,saya sedang berada di masa gelap dalam hidup saya pada saat itu jadi setiap kali saya membaca tulisan tulisannya perasaan empati yang sekilas muncul terhadapnya dan kemenangan kemenangannya dengan cepat digantikan oleh rasa pahit dan rasa bersalah terhadapnya,Sadness
sad,aku sedang pemanasan dan mulai merasa sedikit lesu,Sadness
sad,aku tidak merasa putus asa atau tertekan,Sadness
sad,kecewa dikit,Sadness
sad,aku nggak mau kedengaran sombong atau sok hebat tapi alhamdulillah sejauh ini aku nggak merasa terganggu dengan menyusui bahkan setelah aku mulai bekerja,Sadness
sad,aku benci merasa tidak mampu memenuhi kebutuhan mereka,Sadness
sad,sedih aku lagi berantem mereka saling cemburu akhirnya win ngembek,Sadness
sad,saya menyatakan dalam diskusi kelas bahwa sekolah tidak menganjurkan penggunaan referensi im di perpustakaan karena mereka merasa itu akan disalahgunakan,Sadness
sad,aku merasa dan memar bagaimana seseorang bisa dihukum,Sadness
sad,rooney harus keluar benar benar mengerikan gol kelas dari menunjukkan mengapa dia harus berada di tim,Sadness
sad,aku berbalik dengan perasaan canggung dan sangat malu saat menghadapi zayne,Sadness
sad,aku merasa sendirian dan aku tidak tahu bagaimana mengatasinya,Sadness
sad,aku merasa sedikit bodoh sekarang karena dalam beberapa tahun terakhir mereka tidak kembali ke kota asalku dan aku harus bepergian ke inggris untuk melihat mereka,Sadness
sad,aku tidak merasa bersalah karena aku tidak bisa memasak untuknya,Sadness
sad,aku merasa tidak penting dan aku merasa bodoh selamanya,Sadness
sad,aroma nya tipis sekali,Sadness
sad,luar biasa kecewa untuk ke kalinya emang susah dah cari penjual yang jujur,Sadness
sad,saya merasa lesu dan tidak dapat membayangkan bisa bekerja lagi,Sadness
sad,maaf kepada seller hanya bisa memberikan bintang disebabkan barang yg dipesan tidak sesuai dgn yg diterima pesannya kepala gesper yg hitam polos sesuai gambar dgn kode namun yg di terima bermotif jadi tidak sesuai harapan mau ajuin komplain juga malas karena saya anggap gak terlalu penting semoga kedepannya seller lebih baik lagi dalam pelayanan,Sadness
sad,aku merasa sangat kotor,Sadness
sad,penjual tidak membaca catatan yang diberikan pembeli,Sadness
sad,aku hanya merasa agak sentimental sekarang dan harus mengatakan aku merasa sangat beruntung menjadi ibu max,Sadness
sad,seorang wanita berambut hitam dengan wajah panjang dan sedih berada di dalam,Sadness
sad,aku hanya merasa sangat terkuras secara emosional,Sadness
sad,aku merasa jelek tapi aku tetap memutuskan untuk pergi,Sadness
sad,aku hanya makan lemon bar selama beberapa minggu dan kemudian akhir pekan ini aku makan dan makan dan makan dan semuanya adalah makanan yang mengerikan dan sekarang aku merasa dan terlihat dan menjadi mengerikan,Sadness
sad,masih sepi bikin dingin kesepian eakkk,Sadness
sad,username jadi dia itu terlahir dengan wajah yang agak kurang enak dilihat gitu loh susah jelasinnya terus dia kalo ke sekolah suka pake helm karena diledekin sama seantero sekolah tapi keluarganya tuh sayang banget sama dia pokoknya mengharukan,Sadness
sad,saya masih merasa tidak bahagia dan kesal tentang perubahan besar yang terjadi sebelumnya tetapi saya tahu waktu akan menyembuhkan semuanya img src http s,Sadness
sad,saya membeli dari dell tahun lalu dan telah bersumpah tidak pernah melakukannya lagi,Sadness
sad,jgn gt nmbh sedih nie,Sadness
sad,stelah pemakaian rutin kutu anjing makin banyak spot yang di spray malah makin banyak padahal awalnya kutunya sedikit doang nyesal produk ini,Sadness
sad,aku bisa mengatakannya tapi rasa sakit yang kamu rasakan di hatimu sendiri dari orang orang yang telah kamu sakiti akan menyiksamu sepanjang hidupmu,Sadness
sad,lubang utk muka sempit ga enak,Sadness
sad,aku tidak suka merasa diserang oleh sebuah lagu tidak peduli seberapa banyak inspirasi dan integritas yang mendukung pukulan itu,Sadness
sad,jangan lihat anda hanya akan sangat sangat tidak bahagia n n nngh saya mendapat pemberitahuan email terima kasih,Sadness
sad,aku merasa grogi dan mengerikan,Sadness
sad,aku selalu ingin makan es krim ketika aku merasa tidak enak badan,Sadness
sad,setelah pulih dia mengakui bahwa dia sangat tertekan sejak kematian istrinya karena kanker setahun sebelumnya dan sekarang dia merasa tidak punya apa apa untuk dijalani,Sadness
sad,aku merasa seperti pahlawan wanita dari manga yang tragis,Sadness
sad,rek aku cewek umur thn aku diumur segini masih aja dipukulin sama bapakku sendiri hanya krn masalah sepele misal salah pake panci buat masak mie aku dr kecil dah biasa dipukul dan ibuku malah mengancam aku kalo sampe lapor ke siapa aja aku harus gmn aku udah menyerah dengan hidup,Sadness
sad,saya puas dengan angsuran terakhir dan merasa sedikit melankolis,Sadness
sad,aku masih mencintai anakku dan mendoakan yang terbaik untuknya aku tidak bisa lagi menoleransi dampak yang ditimbulkan oleh bm pada kehidupan kami dan fakta bahwa hal itu telah mengubah anakku menjadi orang yang pemarah dan tidak selalu bersikap baik kepada orang orang di sekitarnya ketika dia merasa stres,Sadness
sad,telah menyertakan layar privasi hampir tidak terlihat ke laptop baru mereka sehingga pengguna dapat memblokir kamera jika mereka mau masalahnya adalah kebanyakan pengguna sepertinya tidak tahu itu ada jadi banyak tambahan zoom terkait panggilan dukungan,Sadness
sad,tidak sebagus di gambar kain tepi di neci aja bukan di jahit lipat ya harga segitu,Sadness
sad,aku merasa sangat lelah karena berurusan dengan drama antara penulis lain sehingga aku tidak punya energi untuk menulis,Sadness
sad,aku hanya merasa agak lemah dan kesepian,Sadness
sad,gak bisa dah dari semalem dah sedih bgt e gak sampe nangis wong masih ada memb lain lockey semangat ya mesti bisa og,Sadness
sad,aku merasa tidak enak teman teman sebelum aku pergi ke ayahku,Sadness
sad,saya punya lebih banyak energi tidak perlu lagi bermalas malasan merasa lesu setelah makan banyak makanan siap saji dan pesta cokelat dan kulit saya mulai bersih seketika,Sadness
sad,aku merasa tidak penting dan kecil di sini akhir akhir ini,Sadness
sad,omg parah bnr insom blm ngantuk mata gw msh seger aja pikiran lg kacau sih kyk gini dah efek pikiran lg tegang n hawa suntuk kesel dari kmrn hiiiiks,Sadness
sad,saya sehat saat itu saya terkena flu ringan tapi mengganggu dan sekarang flu baru yang membuat saya merasa sangat buruk untuk hari terakhir,Sadness
sad,aku merasa aku benar benar terisolasi dari mereka semua dan mereka membicarakan aku dan harga diriku yang rendah di belakangku dan bagaimana mereka tidak terlalu memikirkanku dan bagaimana aku terkadang menjadi orang yang menyebalkan dan betapa kecewanya mereka karena kegagalan yang aku alami,Sadness
sad,jika anda berinvestasi di film baru saya saya akan berhenti meminta anda untuk berinvestasi di film baru saya konsesi kejahatan keputusasaan kepicikan selebriti,Sadness
sad,dokter gigi baru saja berkata kepada saya saya akan membuat bibir depan anda mati rasa sehingga anda akan merasa seolah olah anda memiliki bibir seperti pete burns dia benar pout,Sadness
sad,saya merasa sengsara sejak saya lulus sma,Sadness
sad,cuman kayak sedih ajaa i really hope i could change the destiny tapi ya mana bisa gue gapunya kekuatan apa apa buat ngubah takdir,Sadness
sad,yg suka doang mah banyak gak gw pungkiri nah yg sayang dan cinta kaga ada bwankk wkwkw,Sadness
sad,bila sedih ingat awak bila happy ingat awak bila menangis ingat awak bila ketawa ingat awak sebab dekat hati saya,Sadness
sad,kualitasnya mengecewakan blm dipake sudah rusak bola joinnya,Sadness
sad,aku merasa lesu dan tidak bersemangat sepanjang hari,Sadness
sad,ini adalah keadaan menyedihkan ini bukan yang saya kenal satu dekade lalu,Sadness
sad,terima kasih banyak baru saja pulang tercengang tetapi sangat bahagia sepertinya belum sepenuhnya sadar wow,Sadness
sad,kaki istirahat,Sadness
sad,sangat ingin sekali mewarnai rambut saya menjadi gelap tetapi belum pernah menjadi gelap sebelumnya jadi sangat robek,Sadness
sad,saya menyukainya jangan salah paham saya hanya tidak ingin terus merasa payah saat saya belajar,Sadness
sad,ini ga pamer pls gue beneran sedih lmao,Sadness
sad,saya ingin membuat ini menjadi yang terakhir ketika kita merasa dilecehkan pada penulis penulis yang berpura pura kita merusak hubungan pembaca dan penulis,Sadness
sad,saya lelah tidak bahagia merasa lesu tidak bersemangat kelelahan,Sadness
sad,rep teknisal saya dimaksudkan untuk tiba untuk memperbaiki pc antara am amp am dan dia masih tidak di sini tidak ada update dari teknologi tidak ada tanggal up dari siapa pun sayang jika saya tidak dapat bekerja sampai ini tetap apakah saya mengirim tagihan untuk waktu saya noservice noservice,Sadness
sad,cinta sekali sih tapi sayang tuh ceweknya tidak ngangep wkwk,Sadness
sad,aku mungkin mengomel tapi aku tidak merasa terbebani sedikitpun,Sadness
sad,yah saya punya harapan untuk hari ini tidak bisa tidakbahagia,Sadness
sad,aku merasa kita manusia yang dikutuk,Sadness
sad,aku menundukkan kepala dan merasa lebih malu untuk mengeluh tentang hal hal kecil dalam hidupku ketika orang lain mengalami kesulitan untuk bertahan hidup dari menit ke menit setiap hari,Sadness
sad,sejujurnya saya kesal karena mereka memberi nicole hadiah ribu menyedihkan pauldirampok kerjakeraspenghargaan juripahit bb,Sadness
sad,setiap hari ngerasa sakit karena hubungan kita gak berjalan seperti yang aku harapkan,Sadness
sad,sekuat kuatnya orang yg selalu riang tertawa dan bahagia setiap harinya kalau udah sendiri kadang suka sedih dan netesin air mata,Sadness
sad,aku tidak tahu apa yang aku rasakan biarkan aku menceritakan spektrum emosiku sepanjang menit menit akhir gfb itu,Sadness
sad,entahlah saya semakin jarang merasakan melankolis musim gugur yang indah dan luas dari kiamat kita saat ini,Sadness
sad,barca udh mulai negosiasi brng araujo blm sih jgn smpe blunder bkin araujo kecewa,Sadness
sad,sedih bgt serebu aja kaga ada,Sadness
sad,aku seharusnya merasa malu,Sadness
sad,aku masih sangat merasa tunduk,Sadness
sad,aku merasa diserang dari segala arah,Sadness
sad,saya hampir menangis merasa tertekan tidak bahagia tidak berguna merasa seperti saya telah menyia nyiakan hidup saya tidak melihat masa depan dengan kebahagiaan di dalamnya,Sadness
sad,aku tidak tahu mengapa aku merasa sangat lesu,Sadness
sad,bersin pertama ah paling kena bulu bersin kedua debu nih bersin ketiga gatel bat hidung saya bersin keempat kelima keenama fix mau flu nih,Sadness
sad,saya sekarang merasakan timbulnya kepanikan turis yang tidak menyenangkan,Sadness
sad,saya akan merasa terkuras setelah latihan saya tetapi itu wajar terjadi setelah latihan apa pun setidaknya menurut pengalaman saya,Sadness
sad,doa saya menyertai keluarga teman anggota saat anda berduka atas meninggalnya insinyur ryan osler lodd rip,Sadness
sad,kalau bagimu kata sayang tak ada artinya dan boleh diterima siapa saja sepertinya bukan dengan manusia kau berinteraksi,Sadness
sad,gak ada packingnya blas cuma di kasih tempelan doang,Sadness
sad,habis itu dia nge chat aku gt lohh habis nge chat yaa gitu jadi deket deket beberapa kali tuh dia ngasih cokelat sama susu strawberry kalau gak salah trs aku sama dia disekolah gak pernah nyapa kadang eye contact doang soalnya dua duanya malu gitu kan agak sedih sih,Sadness
sad,revisi lagi revisi lagi ya allah mantap sekaliiii emang harus diginiin miyah nih biar pinter biar mau nggarap nyari referensi sana sini hohoho,Sadness
sad,saya akan mengatakannya lagi jika saya seorang pria kulit hitam saya akan takut meninggalkan rumah atau mengalami pelanggaran lalu lintas n n terrancecrutcher kebenaran,Sadness
sad,hrus jauh in mie instan lambung udh gg bs makan bgtuan sedih tp lambungnya udh gg kuat hiks,Sadness
sad,aku merasa palsu hellip bca orang sungguhan bisa merasakan emosi nyata dan itu adalah sesuatu yang tidak bisa aku lakukan,Sadness
sad,saya mulai merasa tidak enak badan saya mulai minum zicam dan tampaknya itu membantu selama minggu pertama sampai hari saya menyetir ke balapan,Sadness
sad,pria berotot dengan hati yang besar mengacaukan otak dan hati saya tersesat kebingungan,Sadness
sad,ini benar benar menyedihkan saya memiliki percakapan menjengkelkan yang sama dengan selama sekitar bulan untuk menyelesaikan masalah pabrik mereka,Sadness
sad,charlotteprotest apakah anda tunggu faktanya video atau apakah anda benci sekarang ajukan pertanyaan nanti protes penembakanpolisi saran,Sadness
sad,aku sudah merasa bangkrut,Sadness
sad,kart penderitaan tanpa kontak adalah kebutuhan yang harus berkaitan dengan momen psikologis xbeujgb,Sadness
sad,saya merasa malu ketika saya keluar dan meninggalkan masalah ini,Sadness
sad,stress mikirin tugas kuliah yang bertumpuk,Sadness
sad,kadang cewek suka masang topeng sok tegar sok fine sok its gonna be okay padahal hatinya lagi nyesek banget,Sadness
sad,aku merasa dia sengsara karena aku bahagia,Sadness
sad,aku belum melihat sisi dirinya yang seperti itu selama beberapa tahun ini karena dia sedang mengonsumsi beberapa obat mungkin depresi itu genetik dan itulah mengapa aku merasa sangat buruk sepanjang waktu,Sadness
sad,apa itu anak kucing kali dia bertanya kerutan muncul di dahinya yang berkulit cerah saat dia menunjukkan bekas lukanya seekor kucing melakukannya,Sadness
sad,aku hanya tidak suka ditanya tentang alasan di balik suasana hatiku ketika aku merasa murung tertawa,Sadness
sad,aku merasa sangat buruk secara fisik hari ini,Sadness
sad,bisakah kita kembali minggu dan mulai lagi ini benar benar mengerikan,Sadness
sad,saya sering menemukan diri saya dalam lingkungan yang tidak bersahabat daun daun saya terasa rusak bunga bunga saya mati di pohon anggur,Sadness
sad,aku mulai merasa jelek tidak dicintai miskin dan tidak bahagia,Sadness
sad,service mengecewakan lama pengiriman,Sadness
sad,kamimintamaafatasketidaknyamanantentangkembalinyaanda,Sadness
sad,aku membawa ponselku di saku dan tidak merasa tertarik untuk tersesat di dalamnya,Sadness
